flex_mnozstvi_+,flex_obchod_+,flex_cena_+,flex_mnozstvi_-,flex_obchod_-,flex_cena_-
28652.479,3357.492,0.01,-31940.777,-1686.898,0.01
38741.399,567.556,0.01,-21881.835,-2211.959,0.01
43726.137,41.927,0.01,-16641.225,-4070.753,0.01
37219.953,32.614,0.01,-23034.863,-13456.237,2.97
44202.261,1263.727,0.01,-15862.933,-11978.862,15.0
30022.912,4569.393,0.01,-29729.22,-11164.09,0.1
14647.181,11689.615,10.0,-43345.497,-2882.151,0.01
15308.034,13033.36,5.0,-44728.392,-2898.9,0.01
18791.689,9181.517,0.97,-41349.385,-3109.353,0.01
21845.633,5538.841,0.01,-38206.543,-3176.538,0.01
25156.778,4294.357,0.01,-34866.296,-11065.208,0.1
19965.893,6508.544,1.97,-40039.861,-2979.302,0.01
18317.091,9667.91,9.97,-41566.295,-2753.065,0.01
24138.873,4229.479,0.01,-35876.753,-6717.502,0.01
38002.259,1178.413,0.01,-22013.931,-10965.114,0.5
42301.944,62.797,0.01,-17758.236,-12626.411,4.97
42921.832,879.682,0.01,-17199.516,-16192.965,25.0
37443.921,87.533,0.01,-22627.287,-20592.559,5.0
26498.376,5175.96,0.01,-33334.414,-8871.752,0.01
20524.74,3196.196,0.01,-38775.818,-15421.046,0.01
20028.797,13199.27,0.97,-37690.271,-8993.641,0.01
24939.254,4526.298,0.01,-33610.106,-10164.881,0.01
24983.785,674.251,0.01,-32805.361,-14500.196,3.3
27305.097,4119.402,0.01,-32449.319,-14307.18,4.97
25450.325,5880.563,0.01,-32666.343,-13007.465,1.0
18456.112,3400.981,0.01,-39731.608,-8078.905,0.01
14655.546,7270.076,0.97,-43668.282,-3354.826,0.01
9245.388,7127.373,10.0,-49133.004,-540.877,0.01
15104.57,11456.753,109.0,-43276.238,-129.754,0.01
23804.719,13444.752,0.1,-34620.795,-1976.935,0.01
28184.713,11754.548,0.1,-30226.709,-4687.956,0.01
23072.798,4722.205,0.01,-35307.258,-2811.436,0.01
29009.186,8506.767,0.01,-29344.09,-9002.82,0.01
16349.947,12498.558,5.0,-42026.127,-6431.678,0.01
11100.465,10555.398,199.97,-47331.479,-89.755,0.01
15922.308,6703.142,105.0,-42630.836,-218.732,0.01
40509.766,13000.162,0.01,-17905.332,-2825.967,0.01
35719.372,3347.086,0.01,-22766.238,-5336.878,0.01
21278.536,9303.157,0.1,-37158.012,-236.983,0.01
21833.103,11786.312,2.97,-36573.577,-1703.256,0.01
11693.993,11021.793,42.0,-46727.529,-1875.612,0.01
17625.931,16178.09,5.0,-40834.119,-30.871,0.01
22381.111,7546.405,0.1,-36117.261,-749.671,0.01
29804.443,4943.3,0.01,-28653.099,-5156.031,0.01
25152.036,4135.458,0.01,-33316.326,-6432.059,0.01
21318.536,62.624,0.01,-37187.352,-2320.883,0.01
21709.181,4464.991,0.01,-36848.941,-12401.387,0.1
11396.232,10801.582,5.0,-47113.84,-2182.348,0.01
22889.622,1038.783,0.01,-34797.756,-3414.365,0.01
22973.298,17670.278,4.0,-34718.324,-4480.627,0.01
16671.013,12054.648,25.0,-42453.103,-297.024,0.01
24750.992,8541.154,0.01,-34807.518,-5080.859,0.01
31755.137,8727.015,0.01,-25845.539,-2975.975,0.01
33652.251,1811.06,0.01,-25730.201,-7243.968,0.01
19368.655,7971.205,0.01,-37920.357,-1255.22,0.01
16505.484,10041.568,0.5,-40894.178,-1111.634,0.01
23595.802,26.448,0.01,-35864.852,-9723.794,0.01
28318.14,3596.276,0.01,-31063.9,-3075.644,0.01
33207.405,5275.768,0.01,-26285.537,-7623.874,0.01
26518.866,33.415,0.01,-32766.122,-14135.734,0.1
34161.594,2058.98,0.01,-25168.202,-11128.269,0.01
28284.044,467.466,0.01,-30817.108,-17158.04,25.0
29015.579,6533.519,0.01,-28032.427,-13727.543,1.0
37685.206,2918.014,0.01,-19417.64,-9564.025,0.97
31802.923,2797.488,0.01,-25274.035,-10391.348,0.1
19002.697,3786.829,0.01,-38079.687,-2050.366,0.01
20587.107,8414.742,0.01,-38333.539,-19494.889,0.97
28852.571,2729.488,0.01,-28368.641,-14904.712,0.97
32045.547,10068.19,0.01,-25273.393,-336.321,0.01
30437.163,132.777,0.01,-27147.117,-4348.225,0.01
44087.328,1703.077,0.01,-15453.26,-12669.559,100.0
38793.424,3.38,0.01,-20897.696,-8096.52,0.01
31873.092,173.797,0.01,-27263.426,-25310.813,25.0
20467.472,1635.41,0.01,-37115.04,-16053.053,0.1
25508.138,1924.501,0.01,-32029.678,-13957.319,0.01
17568.754,3270.078,0.01,-39347.638,-5580.083,0.01
9072.308,6504.595,1.0,-48342.732,-2974.27,0.01
19157.915,8015.21,0.01,-40078.211,-9331.592,0.01
28798.829,449.196,0.01,-30435.649,-9490.704,0.01
43813.238,61.155,0.01,-15368.856,-12005.457,5.0
41051.92,84.133,0.01,-15978.612,-14383.848,35.0
33383.619,2288.466,0.01,-23878.011,-3126.358,0.01
12024.931,10027.923,0.97,-45345.297,-89.789,0.01
17022.548,13955.604,3.97,-40386.532,0.0,0.0
22152.438,10655.642,1.0,-35312.972,-1087.865,0.01
26735.17,5454.841,0.01,-32487.062,-9638.443,0.01
24807.86,6221.954,0.01,-34769.958,-10225.12,0.01
27334.731,8059.387,0.01,-32083.429,-79.915,0.01
25809.682,4417.186,0.01,-31328.282,-8953.97,0.01
19860.078,19710.41,10.0,-37333.014,-304.751,0.01
31819.066,29548.996,15.0,-25468.26,-2270.655,0.01
39633.291,4566.179,0.01,-20429.447,-18843.511,40.0
22970.137,4171.542,0.01,-36374.407,-19520.454,1.0
20652.697,4063.43,0.01,-38804.469,-13431.826,1.0
29218.414,1889.899,0.01,-30972.852,-13573.826,5.0
31833.213,1432.58,0.01,-27253.569,-7933.974,0.01
35621.594,8557.837,0.01,-21543.548,-199.027,0.01
46349.867,1513.475,0.01,-11884.861,-9515.45,5.0
38591.129,1381.168,0.01,-20641.295,-8178.897,0.97
22379.934,2719.897,0.01,-35828.01,-4276.791,0.01
27153.886,469.445,0.01,-32101.044,-5022.167,0.01
20084.307,684.4,0.01,-38953.853,-6795.051,0.01
20563.455,1511.881,0.01,-38273.273,-8973.226,0.01
28285.177,1444.988,0.01,-28707.627,-4602.745,0.01
17639.521,10720.344,19.0,-39367.527,-1552.304,0.01
26035.475,2611.429,0.01,-31070.035,-3973.574,0.01
30418.465,7047.736,0.1,-26696.545,-862.24,0.01
37192.685,9126.765,0.01,-19963.233,-6963.683,0.01
36034.817,8420.877,0.01,-21132.235,-5434.792,0.01
28784.61,3978.256,0.01,-28436.5,-6848.206,0.01
22082.041,2783.296,0.01,-36368.481,-3261.933,0.01
22709.592,3708.677,0.01,-35603.39,-2530.894,0.01
20615.699,2938.651,0.01,-39002.025,-18782.794,0.1
19148.731,2310.917,0.01,-40072.995,-19407.454,0.1
20808.47,4436.953,0.01,-36648.716,-9677.218,0.01
25765.17,10221.39,0.1,-31548.666,-917.114,0.01
26279.924,7249.721,0.01,-31023.738,-983.824,0.01
19824.936,11580.072,5.0,-37575.59,-676.879,0.01
24774.245,13275.228,1.97,-32637.013,-804.404,0.01
38471.049,8172.576,0.1,-18871.203,-4658.761,0.01
38439.876,4402.978,0.01,-18752.55,-7143.436,0.1
34709.233,5961.102,0.01,-22495.891,-11641.576,0.97
36882.992,2058.46,0.01,-20230.012,-857.393,0.01
24907.061,11106.272,0.01,-32489.765,-2941.539,0.01
14354.299,12176.183,0.1,-43109.625,-750.392,0.01
29123.985,6746.834,0.01,-28363.257,-594.579,0.01
31770.443,353.364,0.01,-25803.699,-6952.644,0.01
36467.26,615.919,0.01,-22514.028,-12016.238,1.97
29434.968,15.127,0.01,-29441.592,-10171.096,0.1
14054.094,5710.468,0.01,-42998.776,-9284.285,0.01
26312.904,2072.623,0.01,-30810.196,-11077.369,0.1
33610.67,450.346,0.01,-23682.528,-7266.016,0.01
23310.437,2796.362,0.01,-34000.359,-7058.19,0.01
10618.786,5652.712,5.0,-46734.486,-3285.528,0.01
25925.772,2999.223,0.01,-31470.9,-3542.85,0.01
31773.242,1098.343,0.01,-25608.134,-7869.812,0.05
31897.962,1084.759,0.01,-26493.094,-15006.146,0.5
34860.105,1351.381,0.01,-23836.287,-5655.516,0.01
31067.063,3712.335,0.01,-26238.849,-11513.412,0.1
24410.39,11247.851,1.0,-33038.168,-10360.471,0.01
30565.602,20.903,0.01,-28131.094,-11282.592,14.97
31853.089,1202.57,0.01,-25484.369,-12385.975,0.01
34416.574,730.501,0.01,-22990.834,-9221.649,0.01
30833.685,254.927,0.01,-26566.679,-8348.078,0.47
28224.13,477.893,0.01,-29186.412,-6533.108,0.01
15937.847,9774.271,0.47,-41488.643,-1616.619,0.01
15664.086,13837.775,5.0,-41840.998,-1254.797,0.01
22977.773,11948.355,0.97,-34488.655,-282.093,0.01
30572.93,5370.991,0.01,-26861.75,-6775.356,0.01
33878.39,609.797,0.01,-24683.582,-19112.441,25.0
28847.338,5481.301,0.01,-30055.048,-9435.283,0.01
32043.043,3625.083,0.01,-25501.539,-6395.849,0.01
26864.461,6555.139,0.01,-30688.007,-5271.207,0.01
17378.541,10528.166,1.97,-40166.837,-3545.337,0.01
22451.4,5610.268,0.01,-35126.56,-7566.439,0.01
15149.81,3967.266,0.01,-42401.564,-12190.971,0.1
28028.398,1448.457,0.01,-29510.598,-10513.221,0.1
24650.265,839.976,0.01,-32910.073,-6388.725,0.01
21859.033,2512.825,0.01,-35688.327,-1957.862,0.01
23538.718,1864.128,0.01,-33990.134,-1677.668,0.01
38560.476,2213.791,0.01,-18942.862,-4078.23,0.01
42215.179,1860.396,0.01,-15231.077,-5779.378,0.1
39487.157,1184.231,0.01,-17888.059,-14890.829,24.97
33853.967,886.389,0.01,-23505.895,-7311.629,0.1
33620.933,2560.875,0.01,-23748.913,-7262.76,0.01
33312.564,5915.858,0.01,-24041.032,-8122.526,0.01
24600.754,7565.275,0.01,-32756.056,-7236.241,0.01
23177.468,6948.195,0.1,-34178.022,-9045.096,0.1
30400.184,6198.135,0.01,-26911.676,-14426.469,0.97
39109.96,3447.244,0.01,-18235.246,-15766.977,9.9
35580.036,1095.305,0.01,-21754.338,-3382.933,0.01
27919.346,1766.722,0.01,-29431.132,-1296.769,0.01
34847.743,9092.285,0.01,-22456.371,0.0,0.0
27405.67,5824.95,0.01,-29956.618,-154.936,0.01
18371.848,5778.395,0.1,-39061.576,-816.054,0.01
21226.381,6254.261,0.01,-36258.421,-633.428,0.01
30819.919,9932.77,0.1,-26699.207,-3730.77,0.01
30787.428,3573.48,0.01,-27839.096,-17506.658,5.0
26376.192,94.646,0.01,-32391.81,-5003.131,0.01
25611.128,2730.244,0.01,-31816.658,-2629.767,0.01
21515.699,4450.511,0.01,-35925.759,-1681.868,0.01
14337.589,6449.031,0.1,-43146.681,-221.42,0.01
18644.495,4888.813,0.01,-38791.627,-1604.306,0.01
27622.874,1130.174,0.01,-31421.176,-12173.97,0.01
30785.973,1345.14,0.01,-27851.063,-9141.162,0.1
33936.028,52.138,0.01,-23612.734,-11655.741,0.5
34749.491,456.93,0.01,-22814.311,-3932.613,0.01
30027.168,1190.125,0.01,-29051.928,-8777.756,0.01
29407.902,4270.45,0.01,-29521.076,-9356.927,0.01
38560.404,646.287,0.01,-20337.982,-4203.226,0.01
48734.24,10.166,0.01,-11073.662,-10134.244,48.0
44301.588,2.925,0.01,-15200.858,-5453.673,0.01
39569.098,6576.177,0.01,-19099.444,-1888.47,0.01
34415.362,13694.512,0.01,-22922.696,-1170.367,0.01
31658.682,13082.96,0.01,-25622.09,-654.104,0.01
33123.128,396.679,0.01,-24214.288,-2641.539,0.01
34328.574,307.159,0.01,-24159.796,-3912.056,0.01
37854.019,316.214,0.01,-21780.987,-1001.119,0.01
41554.974,1247.806,0.01,-17266.444,-1191.228,0.01
34613.232,28.459,0.01,-24359.452,-2465.393,0.01
33723.76,772.565,0.01,-25521.238,-3555.236,0.01
32757.26,5343.705,0.01,-26362.962,-5197.297,0.01
28808.385,4247.313,0.01,-29264.277,-3752.493,0.01
35033.757,2442.826,0.01,-24008.067,-1200.385,0.01
42189.304,499.103,0.01,-16922.86,-2484.819,0.01
40208.287,51.001,0.01,-19466.153,-8697.356,0.01
36788.175,229.627,0.01,-22424.217,-5152.734,0.01
29709.803,2913.954,0.01,-28639.445,-1864.54,0.01
24305.061,8302.009,0.01,-33835.721,-882.306,0.01
20127.009,10679.189,0.1,-37257.889,-46.496,0.01
30910.861,1329.383,0.01,-27662.507,-864.873,0.01
37603.09,6997.331,0.01,-20775.286,-106.994,0.01
34041.147,2720.627,0.01,-25978.691,-10036.681,0.1
35591.057,1590.301,0.01,-23086.073,-1439.133,0.01
30734.413,3419.581,0.01,-28206.999,-9403.227,0.1
28993.55,345.453,0.01,-28163.11,-7927.5,0.01
31008.661,328.355,0.01,-26159.799,-8090.163,0.01
35954.424,159.118,0.01,-21256.104,-5571.432,0.01
38544.464,155.214,0.01,-19878.6,-12572.507,2.99
35157.818,2430.928,0.01,-22046.186,-2385.428,0.01
35176.445,1408.357,0.01,-23361.565,-4570.27,0.01
29687.247,6386.984,0.01,-28501.009,-631.705,0.01
24535.846,10549.318,0.01,-33904.406,-874.756,0.01
25457.384,7542.7,0.01,-33149.782,-2747.712,0.01
34176.391,2682.141,0.01,-25192.555,-13403.294,0.1
34603.123,665.243,0.01,-24004.245,-5054.074,0.01
28770.87,571.735,0.01,-30153.144,-7325.873,0.01
36114.498,898.826,0.01,-23876.022,-11448.922,0.1
33915.121,2078.761,0.01,-24761.987,-6605.57,0.01
24518.94,6105.227,0.01,-32706.422,-6593.743,0.01
22718.909,1648.27,0.01,-36162.097,-9511.227,0.01
31085.378,3812.277,0.01,-28317.914,-17382.776,0.1
36625.221,1559.509,0.01,-23377.085,-9860.668,0.1
33476.945,1181.355,0.01,-25864.893,-5459.262,0.01
32464.38,688.313,0.01,-26824.626,-3609.561,0.01
29261.588,516.664,0.01,-30164.588,-14505.409,3.97
24190.122,1780.814,0.01,-33074.53,-10087.303,0.97
21925.179,6574.45,0.01,-35619.169,-6526.397,0.01
23594.23,6962.349,0.01,-34944.596,0.0,0.0
29207.431,4817.829,0.01,-29704.907,-2987.925,0.01
30401.081,1595.643,0.01,-26766.353,-1357.219,0.01
26090.638,2056.125,0.01,-32033.028,-8343.341,0.01
29687.698,1650.361,0.01,-29528.494,-15859.479,0.97
21574.405,3018.933,0.01,-35607.547,-7126.041,0.01
17879.409,10583.348,1.0,-39299.923,0.0,0.0
21650.748,17194.394,5.0,-35548.134,-1.76,0.01
22553.922,12960.657,0.97,-34552.872,-1128.911,0.01
29381.153,3056.048,0.01,-27696.149,-32.26,0.01
34892.942,2831.72,0.01,-22260.212,-3701.511,0.01
37950.574,2932.904,0.01,-20293.338,-10919.673,1.97
28936.353,3804.389,0.01,-28227.465,-5165.548,0.01
25404.167,10865.864,0.1,-31709.163,-5731.578,0.01
30292.094,12908.159,0.01,-26859.934,-4139.123,0.01
28526.514,12794.608,0.1,-28644.656,-71.686,0.01
37653.794,3324.818,0.01,-20370.548,-5128.365,0.01
39064.461,2549.445,0.01,-19014.667,-13640.348,9.97
39187.384,1929.682,0.01,-18771.046,-8318.57,1.0
34473.074,1941.874,0.01,-22625.042,-4853.571,0.01
32447.158,2866.436,0.01,-24686.406,-3862.474,0.01
38602.486,2185.729,0.01,-19461.062,-3839.457,0.01
32716.106,1847.444,0.01,-25284.256,-4452.963,0.01
33575.045,843.764,0.01,-25196.625,-10134.556,0.01
36175.626,427.532,0.01,-22687.382,-8860.897,0.01
34362.427,1512.242,0.01,-23604.521,-101.904,0.01
25796.426,1626.5,0.01,-32208.018,-208.426,0.01
25798.259,558.866,0.01,-32132.607,-1736.907,0.01
32608.932,761.804,0.01,-25398.27,-457.002,0.01
31514.425,380.871,0.01,-27121.149,-2966.693,0.01
33762.52,8.228,0.01,-25527.494,-23498.754,50.0
32105.782,412.211,0.01,-26477.534,-16179.478,3.0
35305.471,1168.248,0.01,-23692.723,-10037.931,1.0
21010.306,214.089,0.01,-36027.63,-2220.396,0.01
14772.341,6662.408,0.5,-42429.723,-4.718,0.01
29850.982,318.227,0.01,-29221.68,-11800.513,0.1
31756.166,751.361,0.01,-27600.24,-12432.876,0.1
30330.18,235.045,0.01,-28440.198,-6063.944,0.02
37389.415,134.258,0.01,-21116.149,-4176.471,0.01
31248.507,531.935,0.01,-27322.439,-510.204,0.01
28207.505,4079.549,0.01,-29705.619,-2552.767,0.01
29322.923,447.278,0.01,-27959.181,-3235.603,0.01
31104.835,6477.363,0.01,-27258.829,-6186.221,0.01
31131.11,7919.928,0.01,-28062.584,-3889.657,0.01
31541.088,4325.056,0.01,-27042.976,-7319.32,0.01
33417.152,796.77,0.01,-25121.032,-110.306,0.01
29154.984,4816.095,0.01,-29479.984,-2058.423,0.01
26527.843,9686.34,0.1,-31325.737,-3660.418,0.01
25721.436,13014.826,0.1,-32216.814,-4870.012,0.01
31104.493,1642.582,0.01,-27682.125,-13466.619,0.1
28912.398,1330.473,0.01,-29590.302,-16900.941,0.97
24968.969,1559.731,0.01,-33692.647,-14637.693,0.97
28763.3,1771.078,0.01,-29679.702,-12209.193,0.3
26348.835,1874.671,0.01,-32088.759,-1781.333,0.01
21533.033,2156.211,0.01,-36412.485,-7382.399,0.01
18954.28,4249.609,0.01,-38032.384,-968.086,0.01
19293.603,16199.413,17.0,-37638.791,-518.055,0.01
27871.168,14800.01,0.97,-29079.716,-4478.831,0.01
33436.78,7329.013,0.01,-24310.496,-6778.417,0.01
38986.06,4303.323,0.01,-19083.32,-4966.186,0.01
39654.098,4009.083,0.01,-18878.364,-8206.495,0.1
25116.501,5555.743,0.01,-31931.267,-7786.297,0.01
19498.819,15402.181,20.0,-37620.187,-6.061,0.01
24010.704,2624.324,0.01,-34172.22,-5444.505,0.01
31893.996,2536.323,0.01,-26841.04,-11551.457,0.2
33553.684,1997.969,0.01,-25218.308,-31.877,0.01
31336.937,2463.919,0.01,-26721.529,-7582.001,0.01
25225.434,7080.518,0.01,-31956.616,-1449.239,0.01
32339.814,18329.712,0.97,-24798.63,-4057.259,0.01
26545.488,4990.272,1.0,-30668.192,-7812.491,0.01
27510.962,4456.43,0.01,-31201.472,-20679.552,5.97
18890.624,7305.709,0.01,-38087.678,-6839.78,0.01
24256.182,15184.685,0.5,-32734.672,-7194.216,0.01
27978.251,6259.475,0.01,-29037.209,-7112.512,0.01
33787.971,6831.179,0.01,-23281.151,-20032.506,5.0
28152.521,18943.827,1.0,-28813.369,-3489.418,0.01
35893.423,31109.605,5.0,-21081.785,-914.51,0.01
46009.87,19167.147,1.5,-10942.634,-8773.231,19.97
44136.209,9242.551,0.1,-12850.333,-7842.813,24.97
40697.674,13524.033,0.1,-16790.052,-4734.417,0.5
39334.766,7720.652,0.01,-17440.356,-706.519,0.01
32842.203,14373.788,0.01,-23981.087,-3437.203,0.01
22133.383,18184.109,7.97,-34705.803,-8600.312,0.01
33634.013,7410.844,0.1,-23144.063,-8283.742,0.1
45570.313,7123.1,0.01,-12557.895,-10695.164,1.0
42451.59,6917.305,0.01,-15982.212,-6052.468,0.97
42160.785,6339.817,0.01,-14754.179,-10957.838,80.0
48223.576,6770.131,0.01,-8665.932,-2346.157,0.01
42878.289,17428.358,0.5,-13971.397,-8452.015,3.0
23783.702,16374.739,49.97,-33096.364,-7495.138,0.01
21877.456,18824.026,10.0,-35083.448,-7497.135,0.01
19636.524,9822.835,1.0,-39006.082,-1488.394,0.01
33893.936,8164.249,0.01,-24830.656,-14708.974,0.1
34258.152,8665.544,0.01,-24440.472,-14432.787,0.97
32418.488,9142.327,0.1,-26219.954,-13755.631,0.1
38660.105,9555.656,0.01,-18844.917,-13109.635,0.1
27278.138,12643.38,0.1,-29419.222,-6384.647,0.01
25906.434,18107.197,0.97,-30794.928,-2061.05,0.01
29538.704,9619.841,0.97,-27171.666,-2160.994,0.01
34174.672,11905.206,0.1,-22481.8,-3629.198,0.01
20744.359,17342.639,9.97,-36666.929,-6525.755,0.01
16889.614,16392.147,100.0,-40519.084,-927.63,0.01
28696.113,7044.793,0.01,-29245.805,-5765.786,0.01
16117.712,10678.932,0.97,-41337.698,-2710.755,0.01
15309.422,14966.304,12.0,-42149.866,-3494.855,0.01
19562.179,19183.428,15.0,-37880.443,-3006.478,0.01
22409.333,21198.598,20.0,-35001.991,-1320.623,0.01
27802.243,20610.909,2.0,-29612.737,-734.196,0.01
25148.632,7605.421,0.97,-32224.492,-3009.678,0.01
24441.701,10033.692,0.01,-32940.057,-1933.113,0.01
21471.434,18093.753,0.97,-35860.394,-840.68,0.01
23190.086,14371.467,5.0,-34155.25,-1364.108,0.01
36734.074,12911.084,0.3,-20652.002,-3421.096,0.01
32757.888,18424.364,20.0,-24678.848,-302.047,0.01
24687.05,20412.066,2.97,-32691.222,-3519.181,0.01
18060.625,9486.481,1.0,-39264.421,-1164.06,0.01
21284.782,7217.883,0.01,-35969.456,-383.061,0.01
19879.064,9435.051,0.1,-37316.09,-3101.684,0.01
23346.509,19838.422,5.0,-33838.147,-2928.517,0.01
24357.867,12955.533,0.1,-33475.423,-1152.329,0.01
34221.125,6337.386,0.01,-24787.515,-3178.522,0.01
43542.887,10526.747,0.1,-13690.299,-6393.587,0.97
40208.294,9947.081,0.1,-17072.934,-10056.634,9.97
36241.415,3555.699,0.01,-21080.681,-8759.203,0.1
34744.719,4186.056,0.01,-22593.519,-4887.701,0.01
43967.884,397.016,0.01,-13355.326,-7000.532,0.1
42703.57,226.259,0.01,-14601.664,-13559.614,49.0
45609.172,350.189,0.01,-13552.686,-12208.677,49.0
37163.304,4577.099,0.01,-22279.874,-5387.004,0.1
35258.581,1282.226,0.01,-24362.209,-4252.769,0.01
31290.202,3333.317,0.01,-27407.912,-1506.481,0.01
32974.742,2032.494,0.01,-25168.888,-13681.941,0.01
36601.491,41.878,0.01,-19894.027,-2191.123,0.01
44392.971,745.358,0.01,-14032.055,-13697.922,36.0
33384.12,210.72,0.01,-24985.08,-4573.878,0.01
35935.359,1082.0,0.01,-22604.915,-4984.498,0.1
28965.194,1001.031,0.01,-29423.15,-11583.707,0.1
18121.912,2479.574,0.01,-38291.576,-9761.781,0.01
15944.538,2480.227,0.01,-40412.722,-5766.586,0.01
13882.084,513.838,0.01,-42456.218,-2127.857,0.01
16364.121,15984.924,10.0,-40122.565,-493.351,0.01
22398.137,14210.498,0.5,-35848.531,-2779.032,0.01
15877.877,10791.641,0.97,-42285.403,-2069.139,0.01
18107.742,1054.106,0.01,-40131.988,-1750.596,0.01
21894.522,887.021,0.01,-34358.922,-2194.466,0.01
14612.615,13089.228,5.0,-41597.077,-1203.472,0.01
13704.11,12530.822,24.97,-42501.264,-260.935,0.01
25325.988,10196.534,0.01,-30908.61,-3587.367,0.01
21647.911,2348.362,0.01,-34599.081,-7438.33,0.01
22548.509,4322.723,0.01,-33683.069,-4117.3,0.01
23012.037,5300.719,0.01,-33213.415,-2475.354,0.01
24367.776,4323.718,0.01,-31843.006,-6188.328,0.01
39622.686,1134.816,0.01,-16602.638,-7629.843,0.01
25899.789,1850.414,0.01,-30334.871,-2950.773,0.01
14407.868,1075.053,5.0,-41837.804,0.0,0.0
16252.062,15983.111,20.0,-40004.486,-191.418,0.01
19327.695,8453.597,0.97,-36926.203,-3136.688,0.01
26065.941,2013.993,0.01,-30191.097,-10203.011,0.1
25869.423,3260.454,0.01,-30375.679,-4224.512,0.01
31974.397,11851.146,0.1,-24229.175,-1144.745,0.01
38545.433,12354.69,0.05,-19917.691,-7142.783,0.01
31859.819,7714.512,0.01,-23335.025,-6644.177,1.0
40968.177,8601.223,0.01,-14299.007,-5127.705,0.01
34467.386,15087.148,0.1,-20867.962,-320.594,0.01
31701.243,8152.924,0.01,-23641.381,-244.596,0.01
38666.069,7099.519,0.01,-16694.903,-6377.284,0.01
25138.612,23213.423,1.0,-30231.792,-978.24,0.01
41187.785,7313.755,0.01,-14468.845,-10885.812,1.0
50563.017,5117.468,0.01,-5132.857,-4902.657,10.0
39984.984,9873.966,0.01,-15756.728,-9061.262,1.0
37287.277,4347.938,0.01,-21253.379,-5833.381,0.01
30672.114,4597.237,0.01,-27883.65,-6988.399,0.01
23950.307,6918.671,0.01,-34346.113,-855.053,0.01
18724.069,12562.158,0.97,-37415.999,-835.308,0.01
16506.742,3214.376,0.01,-39580.738,-4669.175,0.01
24696.137,13739.826,0.1,-31673.765,-2845.849,0.01
30147.986,3537.314,0.01,-28175.978,-3029.198,0.01
30390.652,3712.668,0.01,-28044.966,-5940.754,0.01
32311.224,3123.623,0.01,-25893.31,-5147.036,0.01
33397.985,3468.597,0.01,-24644.155,-16226.275,0.97
24113.954,3543.852,0.01,-31997.632,-9930.523,0.2
27914.171,8969.333,0.01,-28266.315,-7825.334,0.01
35102.804,2779.798,0.01,-23034.818,-14623.456,5.0
26081.869,10604.951,0.97,-30070.205,-8052.752,0.02
19559.321,13988.18,5.0,-36627.869,-7534.392,0.01
24876.705,1815.426,0.01,-32996.719,-2292.518,0.01
27308.786,13492.883,1.0,-28811.282,-1186.755,0.01
18779.951,10009.203,1.0,-37306.915,-280.061,0.01
29272.506,9794.261,0.01,-26818.912,-2979.9,0.01
38455.247,1316.465,0.01,-19592.055,-16257.857,0.3
44824.787,1676.079,0.01,-12787.989,-3827.63,0.01
38912.82,380.111,0.01,-17175.84,-15383.035,1.0
30726.669,499.721,0.01,-27793.455,-7612.92,0.1
21982.645,6576.46,0.01,-34606.341,-2451.611,0.01
13643.538,9197.453,14.97,-42934.016,-680.64,0.01
2395.757,2369.99,0.9,-54195.067,-516.896,0.01
20436.105,14495.387,9.97,-36203.507,-4359.546,0.01
35292.581,11314.826,0.97,-21362.121,-4410.703,0.01
49967.036,189.803,0.01,-8549.086,-7432.463,5.0
44377.798,312.124,0.01,-14201.306,-8590.408,1.0
24815.129,5075.553,0.01,-31801.793,-2187.387,0.01
13065.95,3850.443,0.1,-43505.058,-1053.248,0.01
21223.838,8397.445,4.97,-35299.888,-318.904,0.01
20381.757,12314.855,10.0,-36167.459,-429.104,0.01
34344.815,928.757,0.01,-22241.651,-2683.428,0.01
32847.836,2511.886,0.01,-23739.674,-1216.732,0.01
23352.024,10227.51,0.1,-33228.138,-404.247,0.01
19364.051,11184.082,0.97,-37218.667,-441.167,0.01
20064.623,9737.74,0.3,-36541.187,-450.798,0.01
22207.998,9539.292,0.1,-34435.182,-1429.276,0.01
33541.759,8496.509,0.01,-23076.741,-3835.308,0.01
36543.865,9400.545,0.01,-20036.627,-4665.387,0.1
23694.582,2456.24,0.01,-32927.602,-4515.249,0.01
26853.605,1098.684,0.01,-29745.975,-119.12,0.01
37041.465,949.264,0.01,-19549.063,-4351.294,0.01
20238.024,2115.198,0.01,-36287.824,-116.408,0.01
26405.905,6312.663,0.01,-30131.007,-565.273,0.01
32821.133,1544.649,0.01,-23671.609,-5085.278,0.01
31620.246,3156.985,0.01,-25516.31,-6505.037,0.01
33995.934,5157.367,0.01,-23296.108,-6602.287,0.1
41973.43,5555.967,0.01,-16436.144,-6429.004,0.1
44460.481,5222.754,0.01,-12245.737,-10596.595,5.0
27638.332,3084.492,0.01,-28152.224,-5402.567,0.01
24737.192,5874.256,0.01,-31045.566,-6212.951,0.01
18612.902,13328.722,0.1,-37722.714,-3363.378,0.01
35814.96,11336.765,0.1,-21031.782,-1161.942,0.01
35416.237,5007.09,0.01,-21675.441,-1713.416,0.01
43273.195,1071.545,0.01,-13757.543,-6487.884,5.0
33729.119,1225.322,0.01,-22571.369,-7077.326,0.03
29987.87,2322.204,0.01,-26279.546,-10446.814,0.1
28308.231,1541.604,0.01,-27944.863,-13010.915,10.0
21744.442,3535.138,0.01,-34520.684,-3587.994,0.01
